X,Y,U,V,T,
0.4925,0.1275,-0.0551121,-0.0105321,0.184759,
0.4975,0.1275,-0.0554232,-0.0113138,0.184052,
0.5025,0.1275,-0.0557162,-0.0120699,0.183296,
0.5075,0.1275,-0.055989,-0.0127928,0.182495,
0.5125,0.1275,-0.0562397,-0.0134748,0.18165,
0.5175,0.1275,-0.0564668,-0.014108,0.180765,
0.5225,0.1275,-0.0566688,-0.0146846,0.179845,
0.5275,0.1275,-0.056845,-0.0151968,0.178894,
0.5325,0.1275,-0.0569946,-0.0156369,0.177916,
0.5375,0.1275,-0.0571178,-0.0159976,0.176918,
0.5425,0.1275,-0.0572147,-0.016272,0.175904,
0.5475,0.1275,-0.0572865,-0.0164536,0.174882,
0.5525,0.1275,-0.0573344,-0.0165362,0.173857,
0.5575,0.1275,-0.0573605,-0.0165145,0.172836,
0.5625,0.1275,-0.057367,-0.0163836,0.171824,
0.5675,0.1275,-0.057357,-0.0161393,0.170828,
0.5725,0.1275,-0.0573337,-0.0157781,0.169853,
0.5775,0.1275,-0.0573008,-0.015297,0.168906,
0.5825,0.1275,-0.0572623,-0.0146936,0.167991,
0.5875,0.1275,-0.0572225,-0.0139661,0.167114,
0.5925,0.1275,-0.0571859,-0.0131133,0.166278,
0.5975,0.1275,-0.0571568,-0.0121343,0.165488,
0.6025,0.1275,-0.0571397,-0.0110286,0.164748,
0.6075,0.1275,-0.0571388,-0.00979609,0.164061,
0.6125,0.1275,-0.0571583,-0.00843681,0.163431,
0.6175,0.1275,-0.0572017,-0.00695116,0.162862,
0.6225,0.1275,-0.0572722,-0.00533975,0.162356,
0.6275,0.1275,-0.0573721,-0.00360347,0.161918,
0.6325,0.1275,-0.0575031,-0.00174352,0.16155,
0.6375,0.1275,-0.057666,0.000238485,0.161256,
0.6425,0.1275,-0.0578603,0.00234035,0.161042,
0.6475,0.1275,-0.0580842,0.00455915,0.160911,
0.6525,0.1275,-0.0583346,0.00689098,0.16087,
0.6575,0.1275,-0.0586066,0.00933065,0.160923,
0.6625,0.1275,-0.0588938,0.0118714,0.161077,
0.6675,0.1275,-0.0591877,0.0145045,0.161339,
0.6725,0.1275,-0.0594778,0.0172189,0.161717,
0.6775,0.1275,-0.0597519,0.0200009,0.162218,
0.6825,0.1275,-0.0599955,0.0228337,0.16285,
0.6875,0.1275,-0.0601924,0.0256972,0.163622,
0.6925,0.1275,-0.0603249,0.0285677,0.164542,
0.6975,0.1275,-0.0603739,0.0314181,0.165619,
0.7025,0.1275,-0.0603194,0.0342177,0.166859,
0.7075,0.1275,-0.0601413,0.0369326,0.168269,
0.7125,0.1275,-0.0598199,0.0395262,0.169855,
0.7175,0.1275,-0.0593364,0.0419604,0.17162,
0.7225,0.1275,-0.0586742,0.044196,0.173565,
0.7275,0.1275,-0.0578192,0.0461942,0.175689,
0.7325,0.1275,-0.0567607,0.0479182,0.177988,
0.7375,0.1275,-0.0554918,0.049334,0.180453,
0.7425,0.1275,-0.0540104,0.0504124,0.183074,
0.7475,0.1275,-0.0523187,0.0511298,0.185836,
0.7525,0.1275,-0.0504237,0.0514696,0.18872,
0.7575,0.1275,-0.0483369,0.0514224,0.191704,
0.7625,0.1275,-0.0460739,0.0509872,0.194765,
0.7675,0.1275,-0.0436539,0.0501706,0.197876,
0.7725,0.1275,-0.041099,0.0489871,0.201008,
0.7775,0.1275,-0.0384334,0.0474583,0.204136,
0.7825,0.1275,-0.0356827,0.0456121,0.207231,
0.7875,0.1275,-0.0328735,0.0434815,0.210269,
0.7925,0.1275,-0.0300321,0.041104,0.213227,
0.7975,0.1275,-0.0271849,0.0385198,0.216086,
0.8025,0.1275,-0.0243569,0.0357716,0.218833,
0.8075,0.1275,-0.0215724,0.0329028,0.221456,
0.8125,0.1275,-0.0188541,0.0299568,0.223951,
0.8175,0.1275,-0.0162234,0.0269765,0.226319,
0.8225,0.1275,-0.0137005,0.0240032,0.228563,
0.8275,0.1275,-0.0113042,0.021076,0.230694,
0.8325,0.1275,-0.00905257,0.0182312,0.232727,
0.8375,0.1275,-0.00696293,0.0155011,0.234679,
0.8425,0.1275,-0.00505246,0.0129135,0.236571,
0.8475,0.1275,-0.00333858,0.0104902,0.238429,
0.8525,0.1275,-0.00183936,0.00824506,0.240278,
0.8575,0.1275,-0.000573987,0.00618205,0.242147,
0.8625,0.1275,0.000437037,0.00429168,0.244062,
0.8675,0.1275,0.00117184,0.00254695,0.24605,
0.8725,0.1275,0.00160756,0.000898284,0.248135,
0.8775,0.1275,0.00172124,-0.00073257,0.250335,
0.8825,0.1275,0.0014914,-0.00245906,0.252659,
0.8875,0.1275,0.000900369,-0.00443592,0.255105,
0.8925,0.1275,-6.24911e-05,-0.00686351,0.257655,
0.8975,0.1275,-0.00139692,-0.0099884,0.260267,
0.9025,0.1275,-0.00308771,-0.0140975,0.262873,
0.9075,0.1275,-0.00510043,-0.0195031,0.265364,
0.9125,0.1275,-0.0073782,-0.0265155,0.267585,
0.9175,0.1275,-0.0098406,-0.0354048,0.269327,
0.9225,0.1275,-0.0123849,-0.0463527,0.270321,
0.9275,0.1275,-0.0148905,-0.0594008,0.270234,
0.9325,0.1275,-0.0172249,-0.0744047,0.268684,
0.9375,0.1275,-0.0192518,-0.0909998,0.265248,
0.9425,0.1275,-0.0208391,-0.108585,0.259501,
0.9475,0.1275,-0.0218658,-0.126324,0.251044,
0.9525,0.1275,-0.0222293,-0.143164,0.239552,
0.9575,0.1275,-0.0218523,-0.157861,0.224812,
0.9625,0.1275,-0.0206918,-0.169023,0.206759,
0.9675,0.1275,-0.0187489,-0.175159,0.185499,
0.9725,0.1275,-0.0160828,-0.174746,0.161316,
0.9775,0.1275,-0.0128273,-0.166318,0.134661,
0.9825,0.1275,-0.00921318,-0.148566,0.106113,
0.9875,0.1275,-0.00559595,-0.120442,0.0763122,
0.9925,0.1275,-0.00248569,-0.0812092,0.0458709,
0.9975,0.1275,-0.00113164,-0.0302528,0.0152664,
1,0.1275,0,0,0,
0,0.1325,0,0,1,
0.0025,0.1325,-0.000688955,0.0645356,0.928956,
0.0075,0.1325,-0.00174355,0.141787,0.787856,
0.0125,0.1325,-0.00445836,0.167315,0.654154,
0.0175,0.1325,-0.00817059,0.15964,0.535532,
0.0225,0.1325,-0.0124168,0.135015,0.437432,
0.0275,0.1325,-0.0167327,0.105217,0.361428,
0.0325,0.1325,-0.0207638,0.0772074,0.305772,
0.0375,0.1325,-0.0243046,0.0541056,0.266876,
0.0425,0.1325,-0.0272842,0.0365733,0.240703,
0.0475,0.1325,-0.0297236,0.0240163,0.223614,
0.0525,0.1325,-0.0316937,0.0153907,0.212716,
0.0575,0.1325,-0.033282,0.00964246,0.205886,
0.0625,0.1325,-0.0345731,0.00589204,0.201657,
0.0675,0.1325,-0.035639,0.00347823,0.199052,
0.0725,0.1325,-0.0365365,0.0019353,0.197441,
0.0775,0.1325,-0.0373079,0.000950046,0.196429,
0.0825,0.1325,-0.0379837,0.000318483,0.195773,
0.0875,0.1325,-0.0385852,-8.89587e-05,0.195325,
0.0925,0.1325,-0.0391273,-0.00035336,0.194996,
0.0975,0.1325,-0.0396201,-0.000524807,0.194735,
0.1025,0.1325,-0.0400707,-0.000634239,0.19451,
0.1075,0.1325,-0.0404843,-0.000700709,0.194305,
0.1125,0.1325,-0.0408647,-0.000736173,0.194111,
0.1175,0.1325,-0.0412147,-0.000748172,0.193922,
0.1225,0.1325,-0.0415369,-0.000741676,0.193735,
0.1275,0.1325,-0.0418333,-0.000719979,0.19355,
0.1325,0.1325,-0.0421058,-0.000685423,0.193365,
0.1375,0.1325,-0.042356,-0.000639654,0.193181,
0.1425,0.1325,-0.0425854,-0.000583935,0.192999,
0.1475,0.1325,-0.0427955,-0.000519196,0.192818,
0.1525,0.1325,-0.0429875,-0.000446194,0.192638,
0.1575,0.1325,-0.0431628,-0.000365504,0.192462,
0.1625,0.1325,-0.0433225,-0.000277612,0.192288,
0.1675,0.1325,-0.0434676,-0.000182895,0.192117,
0.1725,0.1325,-0.0435992,-8.16894e-05,0.19195,
0.1775,0.1325,-0.0437183,2.57339e-05,0.191787,
0.1825,0.1325,-0.0438257,0.000139119,0.191629,
0.1875,0.1325,-0.0439224,0.00025824,0.191476,
0.1925,0.1325,-0.0440091,0.000382867,0.191329,
0.1975,0.1325,-0.0440865,0.000512777,0.191187,
0.2025,0.1325,-0.0441555,0.000647727,0.191052,
0.2075,0.1325,-0.0442168,0.000787461,0.190923,
0.2125,0.1325,-0.0442709,0.000931692,0.190802,
0.2175,0.1325,-0.0443187,0.0010801,0.190688,
0.2225,0.1325,-0.0443606,0.00123234,0.190581,
0.2275,0.1325,-0.0443974,0.00138801,0.190483,
0.2325,0.1325,-0.0444297,0.00154666,0.190394,
0.2375,0.1325,-0.044458,0.00170781,0.190313,
0.2425,0.1325,-0.0444831,0.0018709,0.190242,
0.2475,0.1325,-0.0445054,0.00203534,0.19018,
0.2525,0.1325,-0.0445257,0.00220047,0.190128,
0.2575,0.1325,-0.0445445,0.00236557,0.190085,
0.2625,0.1325,-0.0445625,0.00252986,0.190053,
0.2675,0.1325,-0.0445804,0.0026925,0.190032,
0.2725,0.1325,-0.0445987,0.0028526,0.19002,
0.2775,0.1325,-0.0446181,0.00300919,0.19002,
0.2825,0.1325,-0.0446394,0.00316124,0.19003,
0.2875,0.1325,-0.0446631,0.00330767,0.190051,
0.2925,0.1325,-0.04469,0.00344735,0.190082,
0.2975,0.1325,-0.0447209,0.00357905,0.190123,
0.3025,0.1325,-0.0447564,0.00370154,0.190175,
0.3075,0.1325,-0.0447972,0.00381349,0.190237,
0.3125,0.1325,-0.0448441,0.00391355,0.190309,
0.3175,0.1325,-0.044898,0.0040003,0.19039,
0.3225,0.1325,-0.0449594,0.00407229,0.190479,
0.3275,0.1325,-0.0450292,0.00412803,0.190577,
0.3325,0.1325,-0.0451082,0.00416599,0.190682,
0.3375,0.1325,-0.045197,0.00418462,0.190794,
0.3425,0.1325,-0.0452965,0.00418236,0.190911,
0.3475,0.1325,-0.0454073,0.00415761,0.191033,
0.3525,0.1325,-0.0455302,0.00410879,0.191159,
0.3575,0.1325,-0.0456659,0.00403432,0.191287,
0.3625,0.1325,-0.045815,0.00393263,0.191416,
0.3675,0.1325,-0.045978,0.0038022,0.191545,
0.3725,0.1325,-0.0461557,0.00364154,0.191671,
0.3775,0.1325,-0.0463484,0.00344924,0.191793,
0.3825,0.1325,-0.0465566,0.00322394,0.191909,
0.3875,0.1325,-0.0467806,0.00296441,0.192017,
0.3925,0.1325,-0.0470209,0.00266952,0.192114,
0.3975,0.1325,-0.0472774,0.0023383,0.192199,
0.4025,0.1325,-0.0475503,0.00196992,0.192269,
0.4075,0.1325,-0.0478396,0.00156377,0.19232,
0.4125,0.1325,-0.0481451,0.00111947,0.192352,
0.4175,0.1325,-0.0484664,0.000636854,0.19236,
0.4225,0.1325,-0.048803,0.000116078,0.192342,
0.4275,0.1325,-0.0491545,-0.000442405,0.192294,
0.4325,0.1325,-0.0495198,-0.00103779,0.192215,
0.4375,0.1325,-0.0498982,-0.00166889,0.1921,
0.4425,0.1325,-0.0502883,-0.00233413,0.191948,
0.4475,0.1325,-0.0506889,-0.00303148,0.191755,
0.4525,0.1325,-0.0510985,-0.00375843,0.191518,
0.4575,0.1325,-0.0515152,-0.004512,0.191235,
0.4625,0.1325,-0.0519371,-0.00528869,0.190904,
0.4675,0.1325,-0.0523623,-0.00608448,0.190523,
0.4725,0.1325,-0.0527885,-0.00689482,0.190089,
0.4775,0.1325,-0.0532132,-0.00771462,0.189601,
0.4825,0.1325,-0.053634,-0.00853827,0.189059,
0.4875,0.1325,-0.0540484,-0.00935966,0.188463,
0.4925,0.1325,-0.0544538,-0.0101722,0.187811,
0.4975,0.1325,-0.0548475,-0.0109689,0.187106,
0.5025,0.1325,-0.055227,-0.0117423,0.186348,
0.5075,0.1325,-0.0555899,-0.0124847,0.185539,
0.5125,0.1325,-0.0559338,-0.0131882,0.184683,
0.5175,0.1325,-0.0562567,-0.0138447,0.183782,
0.5225,0.1325,-0.0565566,-0.0144459,0.18284,
0.5275,0.1325,-0.0568321,-0.0149838,0.181862,
0.5325,0.1325,-0.057082,-0.0154503,0.180854,
0.5375,0.1325,-0.0573056,-0.0158376,0.179821,
0.5425,0.1325,-0.0575025,-0.0161382,0.178769,
0.5475,0.1325,-0.057673,-0.0163452,0.177704,
0.5525,0.1325,-0.0578176,-0.016452,0.176634,
0.5575,0.1325,-0.0579375,-0.0164527,0.175565,
0.5625,0.1325,-0.0580345,-0.0163419,0.174505,
0.5675,0.1325,-0.0581107,-0.016115,0.173459,
0.5725,0.1325,-0.0581686,-0.0157679,0.172435,
0.5775,0.1325,-0.0582111,-0.0152975,0.171438,
0.5825,0.1325,-0.0582417,-0.014701,0.170475,
0.5875,0.1325,-0.0582637,-0.0139764,0.169552,
0.5925,0.1325,-0.058281,-0.0131224,0.168674,
0.5975,0.1325,-0.0582972,-0.0121381,0.167845,
0.6025,0.1325,-0.0583161,-0.0110231,0.16707,
0.6075,0.1325,-0.0583411,-0.0097774,0.166353,
0.6125,0.1325,-0.0583756,-0.00840152,0.165699,
0.6175,0.1325,-0.0584224,-0.00689628,0.16511,
0.6225,0.1325,-0.0584837,-0.00526291,0.16459,
0.6275,0.1325,-0.058561,-0.00350303,0.164143,
0.6325,0.1325,-0.0586552,-0.00161875,0.163773,
0.6375,0.1325,-0.0587658,0.000387246,0.163484,
0.6425,0.1325,-0.0588916,0.00251157,0.163279,
0.6475,0.1325,-0.0590296,0.00474992,0.163164,
0.6525,0.1325,-0.0591759,0.00709686,0.163144,
0.6575,0.1325,-0.0593247,0.00954557,0.163223,
0.6625,0.1325,-0.0594685,0.0120875,0.163409,
0.6675,0.1325,-0.0595984,0.0147121,0.163707,
0.6725,0.1325,-0.0597033,0.0174064,0.164124,
0.6775,0.1325,-0.0597709,0.0201549,0.164667,
0.6825,0.1325,-0.0597868,0.0229391,0.165344,
0.6875,0.1325,-0.0597354,0.0257373,0.166162,
0.6925,0.1325,-0.0596001,0.0285247,0.167128,
0.6975,0.1325,-0.0593634,0.0312733,0.168249,
0.7025,0.1325,-0.0590074,0.0339521,0.16953,
0.7075,0.1325,-0.0585148,0.0365275,0.170977,
0.7125,0.1325,-0.0578691,0.0389641,0.172593,
0.7175,0.1325,-0.0570554,0.0412254,0.174378,
0.7225,0.1325,-0.0560612,0.0432746,0.176333,
0.7275,0.1325,-0.0548768,0.0450762,0.178454,
0.7325,0.1325,-0.0534962,0.046597,0.180734,
0.7375,0.1325,-0.0519172,0.0478073,0.183163,
0.7425,0.1325,-0.0501418,0.0486823,0.185729,
0.7475,0.1325,-0.0481765,0.0492029,0.188416,
0.7525,0.1325,-0.0460317,0.0493567,0.191204,
0.7575,0.1325,-0.0437218,0.0491386,0.194071,
0.7625,0.1325,-0.0412648,0.048551,0.196995,
0.7675,0.1325,-0.0386814,0.0476034,0.199949,
0.7725,0.1325,-0.0359945,0.0463125,0.202909,
0.7775,0.1325,-0.0332286,0.0447014,0.205848,
0.7825,0.1325,-0.0304092,0.0427988,0.208743,
0.7875,0.1325,-0.0275616,0.040638,0.211572,
0.7925,0.1325,-0.0247113,0.0382559,0.214316,
0.7975,0.1325,-0.0218827,0.0356921,0.21696,
0.8025,0.1325,-0.0190993,0.0329879,0.219493,
0.8075,0.1325,-0.0163829,0.0301856,0.221909,
0.8125,0.1325,-0.0137544,0.0273271,0.224205,
0.8175,0.1325,-0.0112327,0.0244538,0.226384,
0.8225,0.1325,-0.00883558,0.0216058,0.228454,
0.8275,0.1325,-0.0065796,0.0188212,0.230428,
0.8325,0.1325,-0.0044803,0.0161351,0.23232,
0.8375,0.1325,-0.00255265,0.0135798,0.23415,
0.8425,0.1325,-0.000811391,0.011183,0.235942,
0.8475,0.1325,0.000728431,0.00896693,0.237721,
0.8525,0.1325,0.00205109,0.00694643,0.239514,
0.8575,0.1325,0.00313975,0.00512666,0.241351,
0.8625,0.1325,0.00397622,0.00349958,0.24326,
0.8675,0.1325,0.00454091,0.00203954,0.24527,
0.8725,0.1325,0.00481323,0.000697651,0.247406,
0.8775,0.1325,0.00477246,-0.000604854,0.249688,
0.8825,0.1325,0.00439941,-0.00198387,0.252127,
0.8875,0.1325,0.00367871,-0.00359939,0.254725,
0.8925,0.1325,0.00260209,-0.00566056,0.257465,
0.8975,0.1325,0.00117209,-0.00842692,0.260306,
0.9025,0.1325,-0.000593955,-0.0122022,0.263181,
0.9075,0.1325,-0.00266036,-0.0173193,0.265979,
0.9125,0.1325,-0.00497016,-0.0241117,0.268544,
0.9175,0.1325,-0.00744433,-0.0328721,0.270661,
0.9225,0.1325,-0.00998387,-0.0438015,0.272052,
0.9275,0.1325,-0.0124743,-0.0569559,0.272374,
0.9325,0.1325,-0.0147921,-0.0721974,0.271228,
0.9375,0.1325,-0.0168119,-0.0891604,0.268177,
0.9425,0.1325,-0.018413,-0.107236,0.262772,
0.9475,0.1325,-0.0194861,-0.125573,0.254595,
0.9525,0.1325,-0.0199384,-0.143099,0.2433,
0.9575,0.1325,-0.0196997,-0.158541,0.228656,
0.9625,0.1325,-0.0187306,-0.170472,0.210583,
0.9675,0.1325,-0.0170315,-0.177352,0.189174,
0.9725,0.1325,-0.0146559,-0.177595,0.164709,
0.9775,0.1325,-0.011725,-0.169655,0.13764,
0.9825,0.1325,-0.00844812,-0.152119,0.108558,
0.9875,0.1325,-0.00514886,-0.123805,0.0781241,
0.9925,0.1325,-0.00229563,-0.0838098,0.0469808,
0.9975,0.1325,-0.00104911,-0.0313432,0.015639,
1,0.1325,0,0,0,
0,0.1375,0,0,1,
0.0025,0.1375,-0.000654646,0.0652074,0.929684,
0.0075,0.1375,-0.00166486,0.143852,0.79,
0.0125,0.1375,-0.0042759,0.170576,0.657466,
0.0175,0.1375,-0.00786749,0.163682,0.539578,
0.0225,0.1375,-0.0119987,0.139349,0.441731,
0.0275,0.1375,-0.0162198,0.109419,0.365601,
0.0325,0.1375,-0.0201802,0.0809963,0.309599,
0.0375,0.1375,-0.0236716,0.057349,0.270285,
0.0425,0.1375,-0.0266162,0.0392541,0.243715,
0.0475,0.1375,-0.0290286,0.0261872,0.226298,
0.0525,0.1375,-0.0309743,0.0171356,0.215151,
0.0575,0.1375,-0.0325381,0.0110496,0.208148,
0.0625,0.1375,-0.0338032,0.00704106,0.203804,
0.0675,0.1375,-0.0348418,0.00443377,0.201129,
0.0725,0.1375,-0.0357115,0.00274691,0.199481,
0.0775,0.1375,-0.0364555,0.00165387,0.198453,
0.0825,0.1375,-0.0371053,0.000940214,0.197796,
0.0875,0.1375,-0.0376828,0.000468413,0.197355,
0.0925,0.1375,-0.0382034,0.000151922,0.197038,
0.0975,0.1375,-0.0386775,-6.32482e-05,0.196792,
0.1025,0.1375,-0.0391121,-0.000210482,0.196583,
0.1075,0.1375,-0.0395125,-0.000310559,0.196395,
0.1125,0.1375,-0.039882,-0.000376417,0.196216,
0.1175,0.1375,-0.0402235,-0.00041634,0.196042,
0.1225,0.1375,-0.0405392,-0.000435665,0.195869,
0.1275,0.1375,-0.0408307,-0.000438027,0.195696,
0.1325,0.1375,-0.0410997,-0.000425907,0.195523,
0.1375,0.1375,-0.0413476,-0.000401138,0.19535,
0.1425,0.1375,-0.0415756,-0.000365047,0.195177,
0.1475,0.1375,-0.0417849,-0.000318693,0.195005,
0.1525,0.1375,-0.0419766,-0.000262878,0.194834,
0.1575,0.1375,-0.0421519,-0.000198276,0.194664,
0.1625,0.1375,-0.0423117,-0.000125412,0.194496,
0.1675,0.1375,-0.0424569,-4.47475e-05,0.194331,
0.1725,0.1375,-0.0425885,4.33471e-05,0.194169,
0.1775,0.1375,-0.0427072,0.000138532,0.194011,
0.1825,0.1375,-0.042814,0.000240518,0.193857,
0.1875,0.1375,-0.0429095,0.000349026,0.193708,
0.1925,0.1375,-0.0429946,0.000463799,0.193564,
0.1975,0.1375,-0.0430698,0.000584573,0.193425,
0.2025,0.1375,-0.043136,0.000711083,0.193292,
0.2075,0.1375,-0.0431937,0.000843045,0.193166,
0.2125,0.1375,-0.0432435,0.000980156,0.193047,
0.2175,0.1375,-0.0432863,0.00112208,0.192935,
0.2225,0.1375,-0.0433224,0.00126846,0.192831,
0.2275,0.1375,-0.0433526,0.00141888,0.192735,
0.2325,0.1375,-0.0433775,0.00157291,0.192647,
0.2375,0.1375,-0.0433976,0.00173003,0.192569,
0.2425,0.1375,-0.0434136,0.00188972,0.1925,
0.2475,0.1375,-0.0434261,0.00205138,0.192441,
0.2525,0.1375,-0.0434357,0.00221434,0.192392,
0.2575,0.1375,-0.0434431,0.00237792,0.192353,
0.2625,0.1375,-0.0434489,0.00254133,0.192324,
0.2675,0.1375,-0.0434538,0.00270375,0.192306,
0.2725,0.1375,-0.0434584,0.00286429,0.1923,
0.2775,0.1375,-0.0434635,0.00302201,0.192304,
0.2825,0.1375,-0.0434697,0.0031759,0.192319,
0.2875,0.1375,-0.0434778,0.00332489,0.192346,
0.2925,0.1375,-0.0434886,0.00346785,0.192384,
0.2975,0.1375,-0.0435028,0.00360359,0.192433,
0.3025,0.1375,-0.0435212,0.00373087,0.192493,
0.3075,0.1375,-0.0435446,0.00384839,0.192563,
0.3125,0.1375,-0.0435738,0.0039548,0.192645,
0.3175,0.1375,-0.0436096,0.0040487,0.192736,
0.3225,0.1375,-0.043653,0.00412865,0.192836,
0.3275,0.1375,-0.0437046,0.00419314,0.192946,
0.3325,0.1375,-0.0437655,0.00424067,0.193065,
0.3375,0.1375,-0.0438364,0.00426968,0.19319,
0.3425,0.1375,-0.0439182,0.00427857,0.193323,
0.3475,0.1375,-0.0440117,0.00426577,0.193461,
0.3525,0.1375,-0.0441178,0.00422965,0.193605,
0.3575,0.1375,-0.0442373,0.00416862,0.193751,
0.3625,0.1375,-0.044371,0.00408109,0.193899,
0.3675,0.1375,-0.0445197,0.00396547,0.194048,
0.3725,0.1375,-0.044684,0.00382025,0.194196,
0.3775,0.1375,-0.0448647,0.00364394,0.194341,
0.3825,0.1375,-0.0450624,0.00343513,0.194481,
0.3875,0.1375,-0.0452776,0.00319251,0.194614,
0.3925,0.1375,-0.0455109,0.00291487,0.194738,
0.3975,0.1375,-0.0457625,0.00260112,0.19485,
0.4025,0.1375,-0.0460328,0.00225034,0.194948,
0.4075,0.1375,-0.046322,0.0018618,0.195029,
0.4125,0.1375,-0.0466301,0.00143497,0.195091,
0.4175,0.1375,-0.046957,0.000969567,0.195129,
0.4225,0.1375,-0.0473025,0.000465565,0.195143,
0.4275,0.1375,-0.0476662,-7.67435e-05,0.195127,
0.4325,0.1375,-0.0480476,-0.00065673,0.19508,
0.4375,0.1375,-0.0484458,-0.0012734,0.194998,
0.4425,0.1375,-0.0488599,-0.00192535,0.194878,
0.4475,0.1375,-0.0492888,-0.00261076,0.194716,
0.4525,0.1375,-0.0497311,-0.00332732,0.194511,
0.4575,0.1375,-0.0501852,-0.00407226,0.194258,
0.4625,0.1375,-0.0506494,-0.00484225,0.193956,
0.4675,0.1375,-0.0511217,-0.00563347,0.193601,
0.4725,0.1375,-0.0515999,-0.00644151,0.193193,
0.4775,0.1375,-0.0520817,-0.00726145,0.192728,
0.4825,0.1375,-0.0525645,-0.0080878,0.192206,
0.4875,0.1375,-0.0530457,-0.00891453,0.191626,
0.4925,0.1375,-0.0535225,-0.00973511,0.190988,
0.4975,0.1375,-0.0539922,-0.0105425,0.190292,
0.5025,0.1375,-0.054452,-0.0113293,0.189538,
0.5075,0.1375,-0.0548991,-0.0120878,0.18873,
0.5125,0.1375,-0.0553307,-0.0128097,0.187869,
0.5175,0.1375,-0.0557442,-0.0134868,0.186958,
0.5225,0.1375,-0.0561375,-0.0141107,0.186002,
0.5275,0.1375,-0.0565082,-0.0146728,0.185004,
0.5325,0.1375,-0.0568546,-0.0151649,0.183971,
0.5375,0.1375,-0.0571752,-0.0155787,0.182908,
0.5425,0.1375,-0.0574691,-0.0159063,0.181821,
0.5475,0.1375,-0.0577356,-0.0161402,0.180718,
0.5525,0.1375,-0.0579746,-0.0162734,0.179605,
0.5575,0.1375,-0.0581864,-0.0162995,0.17849,
0.5625,0.1375,-0.0583719,-0.0162126,0.177381,
0.5675,0.1375,-0.0585323,-0.0160076,0.176285,
0.5725,0.1375,-0.0586695,-0.0156802,0.175209,
0.5775,0.1375,-0.0587855,-0.0152266,0.174161,
0.5825,0.1375,-0.0588829,-0.0146439,0.173148,
0.5875,0.1375,-0.0589643,-0.01393,0.172175,
0.5925,0.1375,-0.0590327,-0.0130832,0.171249,
0.5975,0.1375,-0.059091,-0.0121028,0.170376,
0.6025,0.1375,-0.0591422,-0.0109884,0.169561,
0.6075,0.1375,-0.059189,-0.00974026,0.168808,
0.6125,0.1375,-0.0592338,-0.00835929,0.168122,
0.6175,0.1375,-0.0592788,-0.0068468,0.167507,
0.6225,0.1375,-0.0593253,-0.00520463,0.166966,
0.6275,0.1375,-0.0593741,-0.0034352,0.166505,
0.6325,0.1375,-0.0594249,-0.00154154,0.166125,
0.6375,0.1375,-0.0594768,0.000472592,0.165832,
0.6425,0.1375,-0.0595275,0.0026026,0.16563,
0.6475,0.1375,-0.0595734,0.00484284,0.165523,
0.6525,0.1375,-0.0596096,0.00718643,0.165515,
0.6575,0.1375,-0.0596298,0.00962495,0.165612,
0.6625,0.1375,-0.0596261,0.0121483,0.165819,
0.6675,0.1375,-0.0595891,0.0147442,0.166143,
0.6725,0.1375,-0.0595079,0.0173981,0.166588,
0.6775,0.1375,-0.0593701,0.020093,0.167162,
0.6825,0.1375,-0.0591622,0.022809,0.16787,
0.6875,0.1375,-0.0588696,0.0255235,0.168719,
0.6925,0.1375,-0.058477,0.0282107,0.169715,
0.6975,0.1375,-0.057969,0.0308425,0.170863,
0.7025,0.1375,-0.0573302,0.0333881,0.172166,
0.7075,0.1375,-0.0565461,0.0358148,0.173629,
0.7125,0.1375,-0.0556037,0.0380886,0.175252,
0.7175,0.1375,-0.0544917,0.0401752,0.177035,
0.7225,0.1375,-0.0532016,0.0420405,0.178975,
0.7275,0.1375,-0.0517279,0.0436523,0.181067,
0.7325,0.1375,-0.0500687,0.0449811,0.183302,
0.7375,0.1375,-0.0482256,0.0460012,0.18567,
0.7425,0.1375,-0.0462046,0.046692,0.188157,
0.7475,0.1375,-0.0440151,0.0470384,0.190745,
0.7525,0.1375,-0.0416705,0.0470318,0.193416,
0.7575,0.1375,-0.0391874,0.0466706,0.196148,
0.7625,0.1375,-0.0365852,0.0459598,0.198919,
0.7675,0.1375,-0.0338855,0.0449114,0.201705,
0.7725,0.1375,-0.0311116,0.0435437,0.204483,
0.7775,0.1375,-0.0282879,0.0418806,0.20723,
0.7825,0.1375,-0.025439,0.0399512,0.209926,
0.7875,0.1375,-0.0225894,0.0377885,0.21255,
0.7925,0.1375,-0.0197629,0.0354287,0.215089,
0.7975,0.1375,-0.0169826,0.0329103,0.21753,
0.8025,0.1375,-0.0142698,0.0302734,0.219865,
0.8075,0.1375,-0.0116447,0.0275587,0.222091,
0.8125,0.1375,-0.00912587,0.0248066,0.224208,
0.8175,0.1375,-0.00673036,0.0220571,0.226222,
0.8225,0.1375,-0.00447378,0.0193489,0.228141,
0.8275,0.1375,-0.00237053,0.0167189,0.22998,
0.8325,0.1375,-0.00043407,0.0142017,0.231756,
0.8375,0.1375,0.00132274,0.0118289,0.233489,
0.8425,0.1375,0.00288722,0.00962829,0.235203,
0.8475,0.1375,0.00424646,0.00762262,0.236925,
0.8525,0.1375,0.00538684,0.0058277,0.238682,
0.8575,0.1375,0.00629365,0.00424992,0.240505,
0.8625,0.1375,0.00695081,0.00288268,0.242423,
0.8675,0.1375,0.00734095,0.00170162,0.244468,
