x,y,u,v,p,
4.9375,0.8375,1.76474,0.0115519,1.31261,
4.9625,0.8375,1.75298,-0.00273174,1.32972,
4.9875,0.8375,1.74122,-0.0184079,1.34638,
5.0125,0.8375,1.72952,-0.0355718,1.36238,
5.0375,0.8375,1.718,-0.0543255,1.37745,
5.0625,0.8375,1.70677,-0.0747789,1.39127,
5.0875,0.8375,1.69598,-0.0970488,1.40347,
5.1125,0.8375,1.6858,-0.121259,1.4136,
5.1375,0.8375,1.67646,-0.147538,1.4211,
5.1625,0.8375,1.66823,-0.176018,1.42534,
5.1875,0.8375,1.66143,-0.206825,1.4255,
5.2125,0.8375,1.6565,-0.240073,1.42064,
5.2375,0.8375,1.65394,-0.275846,1.40957,
5.2625,0.8375,1.6544,-0.314166,1.39088,
5.2875,0.8375,1.65867,-0.354949,1.3629,
5.3125,0.8375,1.6677,-0.397932,1.32365,
5.3375,0.8375,1.6826,-0.442556,1.27094,
5.3625,0.8375,1.70455,-0.487818,1.20255,
5.3875,0.8375,1.73461,-0.53208,1.11665,
5.4125,0.8375,1.77337,-0.572908,1.01243,
5.4375,0.8375,1.82039,-0.606988,0.890941,
5.4625,0.8375,1.87356,-0.630244,0.755835,
5.4875,0.8375,1.92845,-0.638294,0.613483,
5.5125,0.8375,1.97837,-0.627574,0.472288,
5.5375,0.8375,2.01582,-0.597365,0.341227,
5.5625,0.8375,2.03518,-0.551254,0.228019,
5.5875,0.8375,2.03489,-0.495861,0.137097,
5.6125,0.8375,2.01727,-0.437914,0.0686096,
5.6375,0.8375,1.98674,-0.382254,0.0194414,
5.6625,0.8375,1.94795,-0.33152,-0.0147858,
5.6875,0.8375,1.90482,-0.28671,-0.0382142,
5.7125,0.8375,1.86026,-0.247843,-0.0541567,
5.7375,0.8375,1.81623,-0.21445,-0.0650594,
5.7625,0.8375,1.77399,-0.18587,-0.0726575,
5.7875,0.8375,1.73423,-0.161409,-0.0781588,
5.8125,0.8375,1.69731,-0.140421,-0.0823962,
5.8375,0.8375,1.66334,-0.122338,-0.0859434,
5.8625,0.8375,1.63231,-0.106675,-0.0891956,
5.8875,0.8375,1.6041,-0.093025,-0.0924257,
5.9125,0.8375,1.57857,-0.0810515,-0.0958232,
5.9375,0.8375,1.55554,-0.0704749,-0.0995196,
5.9625,0.8375,1.53485,-0.0610635,-0.103607,
5.9875,0.8375,1.51633,-0.0526247,-0.10815,
6.0125,0.8375,1.49982,-0.0449967,-0.113195,
6.0375,0.8375,1.48518,-0.0380427,-0.118774,
6.0625,0.8375,1.47227,-0.0316451,-0.124911,
6.0875,0.8375,1.46099,-0.0257014,-0.131624,
6.1125,0.8375,1.45123,-0.0201197,-0.138927,
6.1375,0.8375,1.4429,-0.0148156,-0.14683,
6.1625,0.8375,1.43593,-0.0097088,-0.155341,
6.1875,0.8375,1.43024,-0.0047194,-0.164465,
6.2125,0.8375,1.42579,0.00023566,-0.174204,
6.2375,0.8375,1.42253,0.005247,-0.184552,
6.2625,0.8375,1.4204,0.0104181,-0.195489,
6.2875,0.8375,1.41936,0.0158715,-0.206972,
6.3125,0.8375,1.41935,0.0217543,-0.218917,
6.3375,0.8375,1.42026,0.0282412,-0.23117,
6.3625,0.8375,1.42195,0.0355282,-0.243463,
6.3875,0.8375,1.42415,0.0438076,-0.255373,
6.4125,0.8375,1.42653,0.0532154,-0.266288,
6.4375,0.8375,1.42861,0.0637503,-0.275434,
6.4625,0.8375,1.42993,0.0751888,-0.281999,
6.4875,0.8375,1.43016,0.0870452,-0.28533,
6.5125,0.8375,1.4292,0.0986331,-0.285141,
6.5375,0.8375,1.42734,0.109246,-0.28162,
6.5625,0.8375,1.42508,0.118379,-0.275387,
6.5875,0.8375,1.42303,0.125844,-0.267318,
6.6125,0.8375,1.42167,0.131739,-0.258303,
6.6375,0.8375,1.4213,0.136325,-0.249071,
6.6625,0.8375,1.42205,0.13991,-0.240122,
6.6875,0.8375,1.42391,0.142777,-0.231743,
6.7125,0.8375,1.4268,0.145159,-0.224068,
6.7375,0.8375,1.4306,0.147232,-0.217128,
6.7625,0.8375,1.43517,0.149123,-0.210898,
6.7875,0.8375,1.4404,0.150922,-0.205321,
6.8125,0.8375,1.44615,0.152688,-0.200324,
6.8375,0.8375,1.45234,0.154461,-0.195834,
6.8625,0.8375,1.45887,0.156264,-0.191776,
6.8875,0.8375,1.46566,0.158111,-0.188083,
6.9125,0.8375,1.47264,0.160008,-0.184693,
6.9375,0.8375,1.47977,0.161957,-0.181551,
6.9625,0.8375,1.48699,0.163956,-0.178609,
6.9875,0.8375,1.49427,0.166,-0.175822,
7.0125,0.8375,1.50157,0.168085,-0.173156,
7.0375,0.8375,1.50886,0.170203,-0.170576,
7.0625,0.8375,1.51612,0.172349,-0.168056,
7.0875,0.8375,1.52334,0.174516,-0.165572,
7.1125,0.8375,1.53049,0.176698,-0.163104,
7.1375,0.8375,1.53755,0.178887,-0.160634,
7.1625,0.8375,1.54453,0.181078,-0.158149,
7.1875,0.8375,1.55139,0.183266,-0.155635,
7.2125,0.8375,1.55815,0.185445,-0.153083,
7.2375,0.8375,1.56479,0.187609,-0.150485,
7.2625,0.8375,1.5713,0.189755,-0.147833,
7.2875,0.8375,1.57768,0.191877,-0.145123,
7.3125,0.8375,1.58392,0.193972,-0.142349,
7.3375,0.8375,1.59003,0.196037,-0.13951,
7.3625,0.8375,1.59599,0.198067,-0.136602,
7.3875,0.8375,1.60181,0.200059,-0.133625,
7.4125,0.8375,1.60747,0.202011,-0.130577,
7.4375,0.8375,1.61299,0.203919,-0.127459,
7.4625,0.8375,1.61835,0.205782,-0.12427,
7.4875,0.8375,1.62357,0.207597,-0.121012,
7.5125,0.8375,1.62863,0.209361,-0.117686,
7.5375,0.8375,1.63353,0.211073,-0.114293,
7.5625,0.8375,1.63828,0.212731,-0.110836,
7.5875,0.8375,1.64287,0.214334,-0.107317,
7.6125,0.8375,1.6473,0.215879,-0.103737,
7.6375,0.8375,1.65158,0.217365,-0.1001,
7.6625,0.8375,1.6557,0.218791,-0.0964088,
7.6875,0.8375,1.65966,0.220156,-0.0926657,
7.7125,0.8375,1.66347,0.221459,-0.088874,
7.7375,0.8375,1.66712,0.222699,-0.0850367,
7.7625,0.8375,1.67061,0.223874,-0.0811572,
7.7875,0.8375,1.67395,0.224985,-0.0772387,
7.8125,0.8375,1.67713,0.226029,-0.0732844,
7.8375,0.8375,1.68016,0.227008,-0.0692977,
7.8625,0.8375,1.68303,0.22792,-0.0652819,
7.8875,0.8375,1.68575,0.228764,-0.0612404,
7.9125,0.8375,1.68831,0.229541,-0.0571765,
7.9375,0.8375,1.69072,0.23025,-0.0530936,
7.9625,0.8375,1.69298,0.230891,-0.0489948,
7.9875,0.8375,1.69509,0.231463,-0.0448835,
8.0125,0.8375,1.69705,0.231967,-0.0407628,
8.0375,0.8375,1.69886,0.232403,-0.0366359,
8.0625,0.8375,1.70052,0.23277,-0.0325059,
8.0875,0.8375,1.70204,0.233069,-0.0283759,
8.1125,0.8375,1.70341,0.233299,-0.0242487,
8.1375,0.8375,1.70463,0.233462,-0.0201273,
8.1625,0.8375,1.70571,0.233558,-0.0160145,
8.1875,0.8375,1.70665,0.233586,-0.0119129,
8.2125,0.8375,1.70744,0.233548,-0.00782535,
8.2375,0.8375,1.7081,0.233443,-0.00375425,
8.2625,0.8375,1.70862,0.233273,0.000297906,
8.2875,0.8375,1.709,0.233038,0.00432874,
8.3125,0.8375,1.70925,0.232738,0.00833597,
8.3375,0.8375,1.70936,0.232374,0.0123174,
8.3625,0.8375,1.70935,0.231948,0.016271,
8.3875,0.8375,1.7092,0.231459,0.0201948,
8.4125,0.8375,1.70892,0.23091,0.0240868,
8.4375,0.8375,1.70852,0.2303,0.0279453,
8.4625,0.8375,1.70799,0.22963,0.0317687,
8.4875,0.8375,1.70733,0.228902,0.0355551,
8.5125,0.8375,1.70656,0.228117,0.0393033,
8.5375,0.8375,1.70566,0.227276,0.0430118,
8.5625,0.8375,1.70465,0.22638,0.0466793,
8.5875,0.8375,1.70353,0.225429,0.0503046,
8.6125,0.8375,1.70228,0.224426,0.0538865,
8.6375,0.8375,1.70093,0.223372,0.057424,
8.6625,0.8375,1.69947,0.222267,0.0609162,
8.6875,0.8375,1.6979,0.221113,0.0643622,
8.7125,0.8375,1.69623,0.219912,0.0677613,
8.7375,0.8375,1.69445,0.218664,0.0711127,
8.7625,0.8375,1.69257,0.217371,0.0744159,
8.7875,0.8375,1.6906,0.216035,0.0776703,
8.8125,0.8375,1.68853,0.214657,0.0808754,
8.8375,0.8375,1.68636,0.213238,0.084031,
8.8625,0.8375,1.6841,0.211779,0.0871365,
8.8875,0.8375,1.68176,0.210283,0.0901919,
8.9125,0.8375,1.67932,0.20875,0.0931969,
8.9375,0.8375,1.67681,0.207182,0.0961515,
8.9625,0.8375,1.67421,0.205581,0.0990555,
8.9875,0.8375,1.67153,0.203948,0.101909,
9.0125,0.8375,1.66877,0.202284,0.104712,
9.0375,0.8375,1.66594,0.200591,0.107464,
9.0625,0.8375,1.66304,0.19887,0.110167,
9.0875,0.8375,1.66006,0.197123,0.112819,
9.1125,0.8375,1.65702,0.195352,0.115421,
9.1375,0.8375,1.65392,0.193557,0.117974,
9.1625,0.8375,1.65075,0.19174,0.120477,
9.1875,0.8375,1.64752,0.189903,0.122932,
9.2125,0.8375,1.64423,0.188047,0.125338,
9.2375,0.8375,1.64088,0.186173,0.127696,
9.2625,0.8375,1.63749,0.184282,0.130007,
9.2875,0.8375,1.63404,0.182377,0.13227,
9.3125,0.8375,1.63054,0.180458,0.134487,
9.3375,0.8375,1.627,0.178527,0.136657,
9.3625,0.8375,1.62341,0.176586,0.138782,
9.3875,0.8375,1.61978,0.174634,0.140862,
9.4125,0.8375,1.61611,0.172674,0.142897,
9.4375,0.8375,1.61241,0.170707,0.144888,
9.4625,0.8375,1.60867,0.168734,0.146836,
9.4875,0.8375,1.60489,0.166756,0.148741,
9.5125,0.8375,1.60108,0.164775,0.150604,
9.5375,0.8375,1.59725,0.162791,0.152426,
9.5625,0.8375,1.59339,0.160805,0.154207,
9.5875,0.8375,1.5895,0.15882,0.155947,
9.6125,0.8375,1.58559,0.156835,0.157648,
9.6375,0.8375,1.58166,0.154852,0.15931,
9.6625,0.8375,1.57771,0.152871,0.160933,
9.6875,0.8375,1.57374,0.150895,0.162519,
9.7125,0.8375,1.56976,0.148923,0.164068,
9.7375,0.8375,1.56576,0.146956,0.16558,
9.7625,0.8375,1.56175,0.144996,0.167056,
9.7875,0.8375,1.55773,0.143044,0.168498,
9.8125,0.8375,1.5537,0.141099,0.169904,
9.8375,0.8375,1.54966,0.139163,0.171277,
9.8625,0.8375,1.54562,0.137237,0.172616,
9.8875,0.8375,1.54158,0.135321,0.173923,
9.9125,0.8375,1.53753,0.133417,0.175198,
9.9375,0.8375,1.53348,0.131523,0.17644,
9.9625,0.8375,1.52943,0.129643,0.177652,
9.9875,0.8375,1.52538,0.127775,0.178834,
10.0125,0.8375,1.52134,0.125921,0.179986,
10.0375,0.8375,1.5173,0.12408,0.181108,
10.0625,0.8375,1.51327,0.122255,0.182202,
10.0875,0.8375,1.50924,0.120444,0.183267,
10.1125,0.8375,1.50522,0.118649,0.184305,
10.1375,0.8375,1.5012,0.11687,0.185315,
10.1625,0.8375,1.4972,0.115108,0.186299,
10.1875,0.8375,1.49321,0.113362,0.187257,
10.2125,0.8375,1.48923,0.111633,0.188189,
10.2375,0.8375,1.48527,0.109922,0.189096,
10.2625,0.8375,1.48131,0.108229,0.189978,
10.2875,0.8375,1.47738,0.106554,0.190836,
10.3125,0.8375,1.47345,0.104897,0.19167,
10.3375,0.8375,1.46955,0.103259,0.19248,
10.3625,0.8375,1.46566,0.10164,0.193268,
10.3875,0.8375,1.46179,0.10004,0.194033,
10.4125,0.8375,1.45793,0.0984596,0.194776,
10.4375,0.8375,1.4541,0.0968983,0.195497,
10.4625,0.8375,1.45028,0.0953567,0.196197,
10.4875,0.8375,1.44649,0.0938347,0.196876,
10.5125,0.8375,1.44271,0.0923327,0.197534,
10.5375,0.8375,1.43896,0.0908506,0.198173,
10.5625,0.8375,1.43523,0.0893885,0.198791,
10.5875,0.8375,1.43152,0.0879464,0.19939,
10.6125,0.8375,1.42784,0.0865246,0.199969,
10.6375,0.8375,1.42417,0.0851229,0.20053,
10.6625,0.8375,1.42053,0.0837413,0.201072,
10.6875,0.8375,1.41692,0.08238,0.201596,
10.7125,0.8375,1.41332,0.0810388,0.202103,
10.7375,0.8375,1.40976,0.0797178,0.202591,
10.7625,0.8375,1.40621,0.0784169,0.203062,
10.7875,0.8375,1.40269,0.0771361,0.203517,
10.8125,0.8375,1.3992,0.0758753,0.203954,
10.8375,0.8375,1.39573,0.0746344,0.204375,
10.8625,0.8375,1.39229,0.0734134,0.20478,
10.8875,0.8375,1.38887,0.0722121,0.205169,
10.9125,0.8375,1.38548,0.0710305,0.205542,
10.9375,0.8375,1.38212,0.0698685,0.2059,
10.9625,0.8375,1.37878,0.0687259,0.206243,
10.9875,0.8375,1.37547,0.0676026,0.20657,
11.0125,0.8375,1.37218,0.0664985,0.206883,
11.0375,0.8375,1.36892,0.0654134,0.207182,
11.0625,0.8375,1.36569,0.0643472,0.207466,
11.0875,0.8375,1.36248,0.0632997,0.207736,
11.1125,0.8375,1.3593,0.0622708,0.207993,
11.1375,0.8375,1.35614,0.0612604,0.208235,
11.1625,0.8375,1.35301,0.0602681,0.208465,
11.1875,0.8375,1.34991,0.0592939,0.208681,
11.2125,0.8375,1.34684,0.0583376,0.208884,
11.2375,0.8375,1.34379,0.057399,0.209074,
11.2625,0.8375,1.34076,0.0564778,0.209252,
11.2875,0.8375,1.33776,0.055574,0.209417,
11.3125,0.8375,1.33479,0.0546873,0.20957,
11.3375,0.8375,1.33185,0.0538175,0.20971,
11.3625,0.8375,1.32893,0.0529644,0.209839,
11.3875,0.8375,1.32603,0.0521278,0.209956,
11.4125,0.8375,1.32317,0.0513074,0.210062,
11.4375,0.8375,1.32032,0.0505032,0.210156,
11.4625,0.8375,1.3175,0.0497148,0.210238,
11.4875,0.8375,1.31471,0.0489421,0.21031,
11.5125,0.8375,1.31194,0.0481848,0.210371,
11.5375,0.8375,1.3092,0.0474427,0.21042,
11.5625,0.8375,1.30648,0.0467156,0.21046,
11.5875,0.8375,1.30379,0.0460034,0.210488,
11.6125,0.8375,1.30112,0.0453056,0.210507,
11.6375,0.8375,1.29848,0.0446223,0.210515,
11.6625,0.8375,1.29586,0.043953,0.210513,
11.6875,0.8375,1.29326,0.0432977,0.210501,
11.7125,0.8375,1.29069,0.042656,0.210479,
11.7375,0.8375,1.28814,0.0420279,0.210448,
11.7625,0.8375,1.28561,0.0414129,0.210407,
11.7875,0.8375,1.28311,0.0408111,0.210357,
11.8125,0.8375,1.28063,0.040222,0.210297,
11.8375,0.8375,1.27817,0.0396455,0.210229,
11.8625,0.8375,1.27574,0.0390814,0.210151,
11.8875,0.8375,1.27333,0.0385295,0.210064,
11.9125,0.8375,1.27094,0.0379895,0.209969,
11.9375,0.8375,1.26857,0.0374613,0.209865,
11.9625,0.8375,1.26622,0.0369446,0.209752,
11.9875,0.8375,1.2639,0.0364392,0.209631,
12.0125,0.8375,1.26159,0.035945,0.209502,
12.0375,0.8375,1.25931,0.0354616,0.209364,
12.0625,0.8375,1.25705,0.034989,0.209219,
12.0875,0.8375,1.25481,0.0345268,0.209065,
12.1125,0.8375,1.25259,0.034075,0.208904,
12.1375,0.8375,1.25039,0.0336333,0.208734,
12.1625,0.8375,1.24821,0.0332014,0.208558,
12.1875,0.8375,1.24605,0.0327793,0.208373,
12.2125,0.8375,1.24391,0.0323667,0.208181,
12.2375,0.8375,1.24179,0.0319634,0.207982,
12.2625,0.8375,1.23969,0.0315693,0.207776,
12.2875,0.8375,1.23761,0.0311841,0.207562,
12.3125,0.8375,1.23555,0.0308077,0.207342,
12.3375,0.8375,1.23351,0.0304398,0.207114,
12.3625,0.8375,1.23148,0.0300804,0.20688,
12.3875,0.8375,1.22947,0.0297292,0.206639,
12.4125,0.8375,1.22748,0.029386,0.206391,
12.4375,0.8375,1.22551,0.0290507,0.206137,
12.4625,0.8375,1.22356,0.0287232,0.205876,
12.4875,0.8375,1.22162,0.0284031,0.205609,
12.5125,0.8375,1.2197,0.0280905,0.205335,
12.5375,0.8375,1.2178,0.027785,0.205056,
12.5625,0.8375,1.21592,0.0274866,0.20477,
12.5875,0.8375,1.21405,0.0271951,0.204478,
12.6125,0.8375,1.2122,0.0269103,0.204181,
12.6375,0.8375,1.21036,0.0266322,0.203877,
12.6625,0.8375,1.20854,0.0263604,0.203568,
12.6875,0.8375,1.20674,0.0260949,0.203253,
12.7125,0.8375,1.20495,0.0258356,0.202932,
12.7375,0.8375,1.20318,0.0255822,0.202606,
12.7625,0.8375,1.20143,0.0253347,0.202275,
12.7875,0.8375,1.19969,0.025093,0.201938,
12.8125,0.8375,1.19796,0.0248567,0.201596,
12.8375,0.8375,1.19625,0.024626,0.201248,
12.8625,0.8375,1.19455,0.0244005,0.200896,
12.8875,0.8375,1.19287,0.0241802,0.200538,
12.9125,0.8375,1.19121,0.023965,0.200176,
12.9375,0.8375,1.18955,0.0237547,0.199808,
12.9625,0.8375,1.18791,0.0235492,0.199436,
12.9875,0.8375,1.18629,0.0233484,0.199059,
13.0125,0.8375,1.18468,0.0231522,0.198677,
13.0375,0.8375,1.18308,0.0229604,0.198291,
13.0625,0.8375,1.1815,0.0227729,0.1979,
13.0875,0.8375,1.17993,0.0225897,0.197505,
13.1125,0.8375,1.17837,0.0224106,0.197105,
13.1375,0.8375,1.17682,0.0222355,0.196701,
13.1625,0.8375,1.17529,0.0220643,0.196292,
13.1875,0.8375,1.17377,0.0218969,0.19588,
13.2125,0.8375,1.17227,0.0217333,0.195463,
13.2375,0.8375,1.17077,0.0215732,0.195042,
13.2625,0.8375,1.16929,0.0214166,0.194617,
13.2875,0.8375,1.16782,0.0212635,0.194188,
13.3125,0.8375,1.16636,0.0211137,0.193756,
13.3375,0.8375,1.16492,0.0209671,0.193319,
13.3625,0.8375,1.16348,0.0208236,0.192879,
13.3875,0.8375,1.16206,0.0206833,0.192435,
13.4125,0.8375,1.16065,0.0205458,0.191987,
13.4375,0.8375,1.15925,0.0204113,0.191536,
13.4625,0.8375,1.15786,0.0202796,0.191081,
13.4875,0.8375,1.15648,0.0201507,0.190622,
13.5125,0.8375,1.15511,0.0200243,0.190161,
13.5375,0.8375,1.15376,0.0199006,0.189696,
13.5625,0.8375,1.15241,0.0197794,0.189227,
13.5875,0.8375,1.15108,0.0196606,0.188755,
13.6125,0.8375,1.14975,0.0195441,0.18828,
13.6375,0.8375,1.14844,0.01943,0.187802,
13.6625,0.8375,1.14713,0.0193181,0.187321,
13.6875,0.8375,1.14584,0.0192084,0.186837,
13.7125,0.8375,1.14455,0.0191007,0.186349,
13.7375,0.8375,1.14328,0.0189951,0.185859,
13.7625,0.8375,1.14201,0.0188915,0.185366,
13.7875,0.8375,1.14076,0.0187898,0.18487,
13.8125,0.8375,1.13951,0.01869,0.184371,
13.8375,0.8375,1.13827,0.0185919,0.183869,
13.8625,0.8375,1.13705,0.0184957,0.183365,
13.8875,0.8375,1.13583,0.0184011,0.182857,
13.9125,0.8375,1.13462,0.0183081,0.182348,
13.9375,0.8375,1.13342,0.0182168,0.181835,
13.9625,0.8375,1.13223,0.018127,0.181321,
13.9875,0.8375,1.13105,0.0180387,0.180803,
14.0125,0.8375,1.12987,0.0179518,0.180283,
14.0375,0.8375,1.12871,0.0178664,0.179761,
14.0625,0.8375,1.12755,0.0177823,0.179236,
14.0875,0.8375,1.1264,0.0176996,0.178709,
14.1125,0.8375,1.12526,0.0176181,0.17818,
14.1375,0.8375,1.12413,0.0175378,0.177649,
14.1625,0.8375,1.12301,0.0174588,0.177115,
14.1875,0.8375,1.12189,0.0173809,0.176579,
14.2125,0.8375,1.12079,0.0173041,0.176041,
14.2375,0.8375,1.11969,0.0172284,0.1755,
14.2625,0.8375,1.1186,0.0171538,0.174958,
14.2875,0.8375,1.11751,0.0170802,0.174414,
14.3125,0.8375,1.11644,0.0170075,0.173867,
14.3375,0.8375,1.11537,0.0169359,0.173319,
14.3625,0.8375,1.11431,0.0168651,0.172769,
14.3875,0.8375,1.11325,0.0167952,0.172217,
14.4125,0.8375,1.11221,0.0167262,0.171663,
14.4375,0.8375,1.11117,0.016658,0.171107,
14.4625,0.8375,1.11013,0.0165906,0.170549,
14.4875,0.8375,1.10911,0.016524,0.16999,
14.5125,0.8375,1.10809,0.0164581,0.169429,
14.5375,0.8375,1.10708,0.0163929,0.168866,
14.5625,0.8375,1.10608,0.0163285,0.168302,
14.5875,0.8375,1.10508,0.0162647,0.167736,
14.6125,0.8375,1.10409,0.0162016,0.167168,
14.6375,0.8375,1.10311,0.0161391,0.166598,
14.6625,0.8375,1.10213,0.0160772,0.166028,
14.6875,0.8375,1.10116,0.0160159,0.165455,
14.7125,0.8375,1.10019,0.0159552,0.164881,
14.7375,0.8375,1.09924,0.015895,0.164306,
14.7625,0.8375,1.09828,0.0158353,0.163729,
14.7875,0.8375,1.09734,0.0157762,0.163151,
14.8125,0.8375,1.0964,0.0157175,0.162572,
14.8375,0.8375,1.09547,0.0156593,0.161991,
14.8625,0.8375,1.09454,0.0156016,0.161408,
14.8875,0.8375,1.09362,0.0155443,0.160825,
14.9125,0.8375,1.09271,0.0154875,0.16024,
14.9375,0.8375,1.0918,0.015431,0.159654,
14.9625,0.8375,1.0909,0.015375,0.159067,
14.9875,0.8375,1.09,0.0153193,0.158478,
15.0125,0.8375,1.08911,0.015264,0.157888,
15.0375,0.8375,1.08822,0.0152091,0.157298,
15.0625,0.8375,1.08734,0.0151545,0.156706,
15.0875,0.8375,1.08647,0.0151002,0.156112,
15.1125,0.8375,1.0856,0.0150463,0.155518,
15.1375,0.8375,1.08474,0.0149927,0.154923,
15.1625,0.8375,1.08388,0.0149393,0.154327,
15.1875,0.8375,1.08303,0.0148863,0.153729,
15.2125,0.8375,1.08218,0.0148336,0.153131,
15.2375,0.8375,1.08134,0.0147811,0.152532,
15.2625,0.8375,1.08051,0.0147289,0.151931,
15.2875,0.8375,1.07968,0.0146769,0.15133,
15.3125,0.8375,1.07885,0.0146252,0.150728,
15.3375,0.8375,1.07803,0.0145737,0.150125,
15.3625,0.8375,1.07722,0.0145224,0.149521,
15.3875,0.8375,1.07641,0.0144714,0.148916,
15.4125,0.8375,1.0756,0.0144206,0.14831,
15.4375,0.8375,1.0748,0.01437,0.147704,
15.4625,0.8375,1.07401,0.0143195,0.147096,
15.4875,0.8375,1.07322,0.0142693,0.146488,
15.5125,0.8375,1.07243,0.0142193,0.145879,
15.5375,0.8375,1.07165,0.0141695,0.14527,
15.5625,0.8375,1.07088,0.0141198,0.144659,
15.5875,0.8375,1.0701,0.0140703,0.144048,
15.6125,0.8375,1.06934,0.014021,0.143436,
15.6375,0.8375,1.06858,0.0139718,0.142824,
15.6625,0.8375,1.06782,0.0139228,0.14221,
15.6875,0.8375,1.06707,0.013874,0.141597,
15.7125,0.8375,1.06632,0.0138253,0.140982,
15.7375,0.8375,1.06558,0.0137768,0.140367,
15.7625,0.8375,1.06484,0.0137284,0.139751,
15.7875,0.8375,1.0641,0.0136801,0.139135,
15.8125,0.8375,1.06337,0.013632,0.138518,
15.8375,0.8375,1.06265,0.013584,0.1379,
15.8625,0.8375,1.06193,0.0135361,0.137282,
15.8875,0.8375,1.06121,0.0134884,0.136663,
15.9125,0.8375,1.0605,0.0134408,0.136044,
15.9375,0.8375,1.05979,0.0133933,0.135425,
15.9625,0.8375,1.05908,0.013346,0.134804,
15.9875,0.8375,1.05838,0.0132988,0.134184,
16.0125,0.8375,1.05769,0.0132517,0.133563,
16.0375,0.8375,1.05699,0.0132047,0.132941,
16.0625,0.8375,1.05631,0.0131578,0.132319,
16.0875,0.8375,1.05562,0.013111,0.131696,
16.1125,0.8375,1.05494,0.0130644,0.131073,
16.1375,0.8375,1.05427,0.0130178,0.13045,
16.1625,0.8375,1.0536,0.0129714,0.129826,
16.1875,0.8375,1.05293,0.0129251,0.129202,
16.2125,0.8375,1.05226,0.0128788,0.128578,
16.2375,0.8375,1.0516,0.0128327,0.127953,
16.2625,0.8375,1.05095,0.0127867,0.127328,
16.2875,0.8375,1.05029,0.0127408,0.126702,
16.3125,0.8375,1.04965,0.0126951,0.126076,
16.3375,0.8375,1.049,0.0126494,0.12545,
16.3625,0.8375,1.04836,0.0126038,0.124823,
16.3875,0.8375,1.04772,0.0125583,0.124196,
16.4125,0.8375,1.04709,0.0125129,0.123569,
16.4375,0.8375,1.04646,0.0124677,0.122942,
16.4625,0.8375,1.04583,0.0124225,0.122314,
16.4875,0.8375,1.04521,0.0123774,0.121686,
16.5125,0.8375,1.04459,0.0123325,0.121058,
16.5375,0.8375,1.04397,0.0122876,0.120429,
16.5625,0.8375,1.04336,0.0122429,0.119801,
16.5875,0.8375,1.04275,0.0121982,0.119172,
16.6125,0.8375,1.04214,0.0121537,0.118542,
16.6375,0.8375,1.04154,0.0121092,0.117913,
16.6625,0.8375,1.04094,0.0120649,0.117283,
16.6875,0.8375,1.04035,0.0120207,0.116654,
16.7125,0.8375,1.03976,0.0119766,0.116024,
16.7375,0.8375,1.03917,0.0119325,0.115394,
16.7625,0.8375,1.03858,0.0118886,0.114763,
16.7875,0.8375,1.038,0.0118448,0.114133,
16.8125,0.8375,1.03742,0.0118011,0.113502,
16.8375,0.8375,1.03685,0.0117576,0.112872,
16.8625,0.8375,1.03627,0.0117141,0.112241,
16.8875,0.8375,1.03571,0.0116707,0.11161,
16.9125,0.8375,1.03514,0.0116274,0.110979,
16.9375,0.8375,1.03458,0.0115843,0.110348,
16.9625,0.8375,1.03402,0.0115413,0.109716,
16.9875,0.8375,1.03346,0.0114983,0.109085,
17.0125,0.8375,1.03291,0.0114555,0.108453,
17.0375,0.8375,1.03236,0.0114128,0.107822,
17.0625,0.8375,1.03181,0.0113703,0.10719,
17.0875,0.8375,1.03127,0.0113278,0.106559,
17.1125,0.8375,1.03073,0.0112854,0.105927,
17.1375,0.8375,1.03019,0.0112432,0.105295,
17.1625,0.8375,1.02965,0.0112011,0.104663,
17.1875,0.8375,1.02912,0.0111591,0.104031,
17.2125,0.8375,1.02859,0.0111172,0.1034,
17.2375,0.8375,1.02807,0.0110755,0.102768,
17.2625,0.8375,1.02754,0.0110338,0.102136,
17.2875,0.8375,1.02702,0.0109923,0.101504,
17.3125,0.8375,1.02651,0.0109509,0.100872,
17.3375,0.8375,1.02599,0.0109096,0.10024,
17.3625,0.8375,1.02548,0.0108685,0.099608,
17.3875,0.8375,1.02497,0.0108275,0.0989761,
17.4125,0.8375,1.02446,0.0107866,0.0983442,
17.4375,0.8375,1.02396,0.0107458,0.0977123,
17.4625,0.8375,1.02346,0.0107052,0.0970805,
17.4875,0.8375,1.02296,0.0106646,0.0964487,
17.5125,0.8375,1.02247,0.0106242,0.095817,
17.5375,0.8375,1.02198,0.010584,0.0951853,
17.5625,0.8375,1.02149,0.0105439,0.0945537,
17.5875,0.8375,1.021,0.0105039,0.0939221,
17.6125,0.8375,1.02051,0.010464,0.0932906,
17.6375,0.8375,1.02003,0.0104243,0.0926592,
17.6625,0.8375,1.01955,0.0103847,0.0920278,
17.6875,0.8375,1.01908,0.0103452,0.0913966,
17.7125,0.8375,1.0186,0.0103059,0.0907654,
17.7375,0.8375,1.01813,0.0102667,0.0901343,
17.7625,0.8375,1.01766,0.0102276,0.0895034,
17.7875,0.8375,1.0172,0.0101887,0.0888725,
17.8125,0.8375,1.01673,0.0101499,0.0882417,
17.8375,0.8375,1.01627,0.0101112,0.0876111,
